fpr,tpr,threshold
0.0046460590212924,0.0309653916211293,0.8356413517557617
0.0046694060515502,0.0309653916211293,0.8356333790895145
0.0046694060515502,0.0311388672044409,0.8355634709669502
0.0047627941725812,0.0311388672044409,0.8353636911314197
0.0047627941725812,0.0312256049960968,0.8353587902558659
0.0048328352633545,0.0312256049960968,0.8347861029654198
0.0048328352633545,0.0313123427877526,0.8347530834138893
0.0048561822936122,0.0313123427877526,0.8346286027736713
0.0048561822936122,0.0317460317460317,0.8342008671703619
0.0049262233843855,0.0317460317460317,0.8338116092131842
0.0049262233843855,0.0318327695376875,0.8337804094330715
0.0049495704146432,0.0318327695376875,0.8337146716245079
0.0049495704146432,0.0320062451209992,0.8334853663868653
0.0050196115054165,0.0320062451209992,0.8334402921939374
0.0050196115054165,0.0322664584959666,0.8331746386434267
0.0050429585356742,0.0322664584959666,0.8331657420675807
0.0050429585356742,0.0327868852459016,0.8330906918219835
0.005066305565932,0.0327868852459016,0.8329105009245912
0.005066305565932,0.0331338364125249,0.8327691595825789
0.0051129996264475,0.0331338364125249,0.8324573368752014
0.0051129996264475,0.0332205742041807,0.832378382374812
0.0052063877474785,0.0332205742041807,0.832269165739143
0.0052063877474785,0.0333940497874924,0.8321889443159303
0.0052297347777362,0.0333940497874924,0.8321807774605953
0.0052297347777362,0.0336542631624598,0.8320980021644089
0.005253081807994,0.0336542631624598,0.8320541407839122
0.005253081807994,0.0340012143290831,0.8316924421195266
0.0052764288382517,0.0340012143290831,0.8316808362514276
0.0052764288382517,0.034087952120739,0.8316455353109726
0.0052997758685095,0.034087952120739,0.8316373731969211
0.0052997758685095,0.0345216410790181,0.8312662326844902
0.0053231228987672,0.0345216410790181,0.8312506861469139
0.0053231228987672,0.0346951166623297,0.8309693328204554
0.005346469929025,0.0346951166623297,0.8308686908117423
0.005346469929025,0.0347818544539856,0.8308103586231411
0.0054165110197982,0.0347818544539856,0.8307150442074576
0.0054165110197982,0.0348685922456414,0.8305640074705287
0.0054632050803137,0.0348685922456414,0.8305302701461337
0.0054632050803137,0.035562494578888,0.8304061831850542
0.0054865521105715,0.035562494578888,0.830360656886016
0.0054865521105715,0.0356492323705438,0.8301899842606173
0.0055098991408292,0.0356492323705438,0.8299987557553445
0.0055098991408292,0.0357359701621996,0.829930563897013
0.005533246171087,0.0357359701621996,0.8298201604389444
0.005533246171087,0.0358227079538555,0.8297357435492425
0.0055565932013447,0.0358227079538555,0.8297045832205054
0.0055565932013447,0.0364298724954462,0.8295017518108617
0.0055799402316025,0.0364298724954462,0.8294885641337124
0.0055799402316025,0.0366900858704137,0.8293788240672852
0.0056032872618602,0.0366900858704137,0.8293614280556593
0.0056032872618602,0.0371237748286928,0.8292686629178433
0.0056499813223757,0.0371237748286928,0.8292437515710135
0.0056499813223757,0.0372105126203486,0.8292016049473925
0.005720022413149,0.0372105126203486,0.829113005496558
0.005720022413149,0.0372972504120045,0.8290980429980636
0.0057667164736645,0.0372972504120045,0.8289819158461696
0.0057667164736645,0.0376442015786278,0.8288097086371521
0.00581341053418,0.0376442015786278,0.828758276333566
0.00581341053418,0.0377309393702836,0.8287416474586009
0.0058834516249533,0.0377309393702836,0.8285828694447918
0.0058834516249533,0.0378176771619394,0.8285230704421642
0.0059301456854688,0.0378176771619394,0.8284552058393272
0.0059301456854688,0.0379044149535952,0.8284224335117146
0.0059768397459843,0.0379044149535952,0.8283751396803474
0.0059768397459843,0.0379911527452511,0.8283480609854712
0.0060235338064998,0.0379911527452511,0.8282205039004793
0.0060235338064998,0.0382513661202185,0.828113092045742
